shopName,spuName,categoryName,originPrice,praiseNum,saleVolume,sellStatus,boxFee,currentPrice,minPurchaseNum,realStock,spuPromotionInfo,skuListCount,categoryCount,categoryListCount,spuId,mtWmPoiId
"张亮麻辣烫（嘉业大厦）","牛筋面","蔬菜类（50g）",3,148,467,0,0,3,-1,-1,,1,46,8,23363494,260031
"张亮麻辣烫（嘉业大厦）","海带","蔬菜类（50g）",3,458,1086,0,0.1,3,-1,-1,,1,46,8,23363493,260031
"张亮麻辣烫（嘉业大厦）","金针菇","蔬菜类（50g）",3,855,2386,0,0.1,3,-1,-1,,1,46,8,23363491,260031
"张亮麻辣烫（嘉业大厦）","香菇","蔬菜类（50g）",3,204,498,0,0.1,3,-1,-1,,1,46,8,23363490,260031
"张亮麻辣烫（嘉业大厦）","紫甘蓝","蔬菜类（50g）",3,104,315,0,0.1,3,-1,-1,,1,46,8,23363489,260031
"张亮麻辣烫（嘉业大厦）","土豆片","蔬菜类（50g）",3,553,1499,0,0.1,3,-1,-1,,1,46,8,23363488,260031
"张亮麻辣烫（嘉业大厦）","西兰花","蔬菜类（50g）",3,451,943,0,0.1,3,-1,-1,,1,46,8,23363487,260031
"张亮麻辣烫（嘉业大厦）","木耳","蔬菜类（50g）",3,434,971,0,0.1,3,-1,-1,,1,46,8,23363485,260031
"张亮麻辣烫（嘉业大厦）","藕片","蔬菜类（50g）",3,416,867,0,0.1,3,-1,-1,,1,46,8,23363486,260031
"张亮麻辣烫（嘉业大厦）","银耳","蔬菜类（50g）",3,90,335,0,0.1,3,-1,-1,,1,46,8,23363484,260031
"张亮麻辣烫（嘉业大厦）","菠菜","蔬菜类（50g）",3,382,1166,0,0.1,3,-1,-1,,1,46,8,23363483,260031
"张亮麻辣烫（嘉业大厦）","香菜","蔬菜类（50g）",3,170,531,0,0.1,3,-1,-1,,1,46,8,23363482,260031
"张亮麻辣烫（嘉业大厦）","油麦菜","蔬菜类（50g）",3,249,762,0,0.1,3,-1,-1,,1,46,8,23363481,260031
"张亮麻辣烫（嘉业大厦）","圆生菜","蔬菜类（50g）",3,686,1684,0,0.1,3,-1,-1,,1,46,8,23363479,260031
"张亮麻辣烫（嘉业大厦）","娃娃菜","蔬菜类（50g）",3,764,2158,0,0,3,-1,-1,,1,46,8,23363478,260031
"张亮麻辣烫（嘉业大厦）","地瓜片","蔬菜类（50g）",3,171,399,0,0,3,-1,-1,,1,46,8,23363477,260031
"张亮麻辣烫（嘉业大厦）","冻豆腐","蔬菜类（50g）",3,187,467,0,0,3,-1,-1,,1,46,8,23363475,260031
"张亮麻辣烫（嘉业大厦）","冬瓜","蔬菜类（50g）",3,188,429,0,0,3,-1,-1,,1,46,8,23363473,260031
"张亮麻辣烫（嘉业大厦）","黄面条","蔬菜类（50g）",3,146,562,0,0,3,-1,-1,,1,46,8,23363472,260031
"张亮麻辣烫（嘉业大厦）","宽粉","蔬菜类（50g）",3,605,1541,0,0,3,-1,-1,,1,46,8,23363471,260031
"张亮麻辣烫（嘉业大厦）","豆芽","蔬菜类（50g）",3,177,481,0,0,3,-1,-1,,1,46,8,23363470,260031
"张亮麻辣烫（嘉业大厦）","青笋","蔬菜类（50g）",3,289,547,0,0,3,-1,-1,,1,46,8,23363469,260031
"张亮麻辣烫（嘉业大厦）","餐盒费","蔬菜类（50g）",1,390,183,0,0,1,-1,-1,,1,46,8,23363468,260031
"张亮麻辣烫（嘉业大厦）","腐竹","蔬菜类（50g）",3,224,523,0,0,3,-1,-1,,1,46,8,23363466,260031
"张亮麻辣烫（嘉业大厦）","粉丝","蔬菜类（50g）",3,215,595,0,0,3,-1,-1,,1,46,8,23363465,260031
"张亮麻辣烫（嘉业大厦）","烤芙","蔬菜类（50g）",3,111,306,0,0.1,3,-1,-1,,1,46,8,23363463,260031
"张亮麻辣烫（嘉业大厦）","干豆皮","蔬菜类（50g）",3,167,536,0,0,3,-1,-1,,1,46,8,23363462,260031
"张亮麻辣烫（嘉业大厦）","油豆皮","蔬菜类（50g）",3,342,522,0,0,3,-1,-1,,1,46,8,23363461,260031
"张亮麻辣烫（嘉业大厦）","方便面","蔬菜类（50g）",3,486,1623,0,0,3,-1,-1,,1,46,8,23363460,260031
"张亮麻辣烫（嘉业大厦）","白萝卜","蔬菜类（50g）",3,118,243,0,0,3,-1,-1,,1,46,8,23363454,260031
"张亮麻辣烫（嘉业大厦）","魔芋","蔬菜类（50g）",3,196,416,0,0,3,-1,-1,,1,46,8,23363455,260031
"张亮麻辣烫（嘉业大厦）","肉扒","荤菜类（50g）",3,13,196,0,0,3,-1,-1,,1,51,8,214172080,260031
"张亮麻辣烫（嘉业大厦）","彩虹火���包","荤菜类（50g）",3,13,144,0,0,3,0,-1,,1,51,8,211805093,260031
"张亮麻辣烫（嘉业大厦）","鲜龙利鱼","荤菜类（50g）",3,21,212,0,0,3,-1,-1,,1,51,8,150318745,260031
"张亮麻辣烫（嘉业大厦）","半份肥羊","荤菜类（50g）",6,36,340,0,0,6,-1,-1,,1,51,8,118564237,260031
"张亮麻辣烫（嘉业大厦）","半份肥牛","荤菜类（50g）",6,49,440,0,0,6,-1,-1,,1,51,8,118563950,260031
"张亮麻辣烫（嘉业大厦）","肺片","荤菜类（50g）",3,37,219,0,0,3,-1,-1,,1,51,8,90885361,260031
"张亮麻辣烫（嘉业大厦）","京味红肠","荤菜类（50g）",3,26,214,0,0,3,-1,-1,,1,51,8,88483711,260031
"张亮麻辣烫（嘉业大厦）","日本豆腐","荤菜类（50g）",3,54,241,0,0,3,-1,-1,,1,51,8,85860557,260031
"张亮麻辣烫（嘉业大厦）","鹌鹑蛋","荤菜类（50g）",3,531,1622,0,0,3,-1,-1,,1,51,8,50202242,260031
"张亮麻辣烫（嘉业大厦）","加麻加辣","荤菜类（50g）",0,35,217,0,0,0,-1,-1,,1,51,8,57477575,260031
"张亮麻辣烫（嘉业大厦）","微麻微辣","荤菜类（50g）",0,68,246,0,0,0,-1,-1,,1,51,8,57477645,260031
"张亮麻辣烫（嘉业大厦）","加糖","荤菜类（50g）",0,13,55,0,0,0,-1,-1,,1,51,8,57477753,260031
"张亮麻辣烫（嘉业大厦）","醋","荤菜类（50g）",0,38,166,0,0,0,-1,-1,,1,51,8,57477817,260031
"张亮麻辣烫（嘉业大厦）","餐盒费","荤菜类（50g）",1,52,132,0,0,1,-1,-1,,1,51,8,57481161,260031
"张亮麻辣烫（嘉业大厦）","素丸子","荤菜类（50g）",3,144,533,0,0,3,-1,-1,,1,51,8,57690076,260031
"张亮麻辣烫（嘉业大厦）","毛肚","荤菜类（50g）",3,28,419,0,0,3,-1,-1,,1,51,8,59567566,260031
"张亮麻辣烫（嘉业大厦）","肥牛","荤菜类（50g）",12,62,61,0,0,12,-1,-1,,1,51,8,59567624,260031
"张亮麻辣烫（嘉业大厦）","肥羊","荤菜类（50g）",12,21,78,0,0,12,-1,-1,,1,51,8,59567708,260031
"张亮麻辣烫（嘉业大厦）","腰花卷","荤菜类（50g）",3,68,137,0,0,3,-1,-1,,1,51,8,23363495,260031
"张亮麻辣烫（嘉业大厦）","章鱼丸","荤菜类（50g）",3,144,388,0,0,3,-1,-1,,1,51,8,23363498,260031
"张亮麻辣烫（嘉业大厦）","广味甜肠","荤菜类（50g）",3,186,458,0,0,3,-1,-1,,1,51,8,23363499,260031
"张亮麻辣烫（嘉业大厦）","三文治","荤菜类（50g）",3,121,401,0,0,3,-1,-1,,1,51,8,23363500,260031
"张亮麻辣烫（嘉业大厦）","鱼之趣","荤菜类（50g）",3,43,109,0,0,3,-1,-1,,1,51,8,23363501,260031
"张亮麻辣烫（嘉业大厦）","紫薯丸","荤菜类（50g）",3,78,152,0,0,3,-1,-1,,1,51,8,23363502,260031
"张亮麻辣烫（嘉业大厦）","蟹棒","荤菜类（50g）",3,234,477,0,0,3,-1,-1,,1,51,8,23363504,260031
"张亮麻辣烫（嘉业大厦）","波波肠","荤菜类（50g）",3,95,185,0,0,3,-1,-1,,1,51,8,23363505,260031
"张亮麻辣烫（嘉业大厦）","培根","荤菜类（50g）",3,231,492,0,0,3,-1,-1,,1,51,8,23363507,260031
"张亮麻辣烫（嘉业大厦）","烤肠","荤菜类（50g）",3,126,357,0,0,3,-1,-1,,1,51,8,23363508,260031
"张亮麻辣烫（嘉业大厦）","桂花肠","荤菜类（50g）",3,63,167,0,0,3,-1,-1,,1,51,8,23363509,260031
"张亮麻辣烫（嘉业大厦）","蟹排","荤菜类（50g）",3,92,302,0,0,3,-1,-1,,1,51,8,23363510,260031
"张亮麻辣烫（嘉业大厦）","鱼豆腐","荤菜类（50g）",3,861,1860,0,0,3,-1,-1,,1,51,8,23363511,260031
"张亮麻辣烫（嘉业大厦）","鱼皮脆","荤菜类（50g）",3,94,247,0,0,3,-1,-1,,1,51,8,23363512,260031
"张亮麻辣烫（嘉业大厦）","千叶豆腐","荤菜类（50g）",3,123,250,0,0,3,-1,-1,,1,51,8,23363513,260031
"张亮麻辣烫（嘉业大厦）","墨鱼丸","荤菜类（50g）",3,86,207,0,0,3,-1,-1,,1,51,8,23363514,260031
"张亮麻辣烫（嘉业大厦）","撒尿牛丸","荤菜类（50g）",3,203,545,0,0,3,-1,-1,,1,51,8,23363515,260031
"张亮麻辣烫（嘉业大厦）","甜不辣","荤菜类（50g）",3,202,426,0,0,3,-1,-1,,1,51,8,23363516,260031
"张亮麻辣烫（嘉业大厦）","鸡块","荤菜类（50g）",3,102,306,0,0,3,-1,-1,,1,51,8,23363518,260031
"张亮麻辣烫（嘉业大厦）","鸭胸肉","荤菜类（50g）",3,45,172,0,0,3,-1,-1,,1,51,8,23363519,260031
"张亮麻辣烫（嘉业大厦）","豆腐","荤菜类（50g）",3,73,154,0,0,3,-1,-1,,1,51,8,23363520,260031
"张亮麻辣烫（嘉业大厦）","虾米饺","荤菜类（50g）",3,77,186,0,0,3,-1,-1,,1,51,8,23363523,260031
"张亮麻辣烫（嘉业大厦）","亲亲肠","荤菜类（50g）",3,65,170,0,0,3,-1,-1,,1,51,8,23363528,260031
"张亮麻辣烫（嘉业大厦）","香菇贡丸","荤菜类（50g）",3,54,132,0,0,3,-1,-1,,1,51,8,23363529,260031
"张亮麻辣烫（嘉业大厦）","玉米","荤菜类（50g）",3,83,253,0,0,3,-1,-1,,1,51,8,23363530,260031
"张亮麻辣烫（嘉业大厦）","玉米肠","荤菜类（50g）",3,57,133,0,0,3,-1,-1,,1,51,8,23363531,260031
"张亮麻辣烫（嘉业大厦）","脆皮肠","荤菜类（50g）",3,94,127,0,0,3,-1,-1,,1,51,8,25353639,260031
"张亮麻辣烫（嘉业大厦）","面筋球","荤菜类（50g）",3,146,349,0,0,3,-1,-1,,1,51,8,27599635,260031
"张亮麻辣烫（嘉业大厦）","包心贡丸","荤菜类（50g）",3,51,147,0,0,3,-1,-1,,1,51,8,33530265,260031
"张亮麻辣烫（嘉业大厦）","龙虾饺","荤菜类（50g）",3,73,221,0,0,3,-1,-1,,1,51,8,37986993,260031
"张亮麻辣烫（嘉业大厦）","鱿鱼味卷","荤菜类（50g）",3,34,119,0,0,3,-1,-1,,1,51,8,37987382,260031
"张亮麻辣烫（嘉业大厦）","蟹糕","荤菜类（50g）",3,13,37,0,0,3,-1,-1,,1,51,8,44204795,260031
"张亮麻辣烫（嘉业大厦）","油豆泡","荤菜类（50g）",3,76,239,0,0,3,-1,-1,,1,51,8,49473671,260031
"张亮麻辣烫（嘉业大厦）","加蒜汁","麻辣口味",0,160,1072,0,0,0,-1,-1,,1,8,8,86834880,260031
"张亮麻辣烫（嘉业大厦）","酸甜微辣","麻辣口味",0,30,169,0,0,0,-1,-1,,1,8,8,86832312,260031
"张亮麻辣烫（嘉业大厦）","酸甜麻辣","麻辣口味",0,27,95,0,0,0,-1,-1,,1,8,8,86831309,260031
"张亮麻辣烫（嘉业大厦）","加糖","麻辣口味",0,13,175,0,0,0,-1,-1,,1,8,8,57476923,260031
"张亮麻辣烫（嘉业大厦）","醋","麻辣口味",0,44,243,0,0,0,-1,-1,,1,8,8,57476964,260031
"张亮麻辣烫（嘉业大厦）","加麻加辣","麻辣口味",0,68,354,0,0,0,-1,-1,,1,8,8,57477095,260031
"张亮麻辣烫（嘉业大厦）","微麻微辣","麻辣口味",0,101,263,0,0,0,-1,-1,,1,8,8,57477185,260031
"张亮麻辣烫（嘉业大厦）","餐盒费","麻辣口味",1,77,139,0,0,1,-1,-1,,1,8,8,57481912,260031
"张亮麻辣烫（嘉业大厦）","麻酱凉皮","麻酱凉皮",12,13,110,0,1,12,-1,-1,,1,1,8,220629951,260031
"张亮麻辣烫（嘉业大厦）","秘制凉皮","秘制凉皮",12,10,91,0,1,12,0,-1,,1,1,8,220595684,260031
"张亮麻辣烫（嘉业大厦）","美年达","饮料：不单点谢谢支持",6,3,27,0,0,6,-1,-1,,1,11,8,174954712,260031
"张亮麻辣烫（嘉业大厦）","听啤酒","饮料：不单点谢谢支持",5,0,40,0,0,5,-1,-1,,1,11,8,150730421,260031
"张亮麻辣烫（嘉业大厦）","听雪碧","饮料：不单点谢谢支持",5,7,31,0,0,5,-1,-1,,1,11,8,150724395,260031
"张亮麻辣烫（嘉业大厦）","听听可乐","饮料：不单点谢谢支持",5,8,56,0,0,5,-1,-1,,1,11,8,150726111,260031
"张亮麻辣烫（嘉业大厦）","王老吉","饮料：不单点谢谢支持",6,0,29,0,0,6,-1,-1,,1,11,8,150726010,260031
"张亮麻辣烫（嘉业大厦）","桂花酸梅汤","饮料：不单点谢谢支持",7,7,31,0,0,7,-1,-1,,1,11,8,150723880,260031
"张亮麻辣烫（嘉业大厦）","北冰洋","饮料：不单点谢谢支持",6,3,49,0,0,6,-1,-1,,1,11,8,150725032,260031
"张亮麻辣烫（嘉业大厦）","燕京啤酒","饮料：不单点谢谢支持",5,0,11,0,0,5,-1,-1,,1,11,8,150723689,260031
"张亮麻辣烫（嘉业大厦）","红茶","饮料：不单点谢谢支持",5,2,57,0,0,5,-1,-1,,1,11,8,150723528,260031
"张亮麻辣烫（嘉业大厦）","绿茶","饮料：不单点谢谢支持",5,0,30,0,0,5,-1,-1,,1,11,8,150723480,260031
"张亮麻辣烫（嘉业大厦）","矿泉水","饮料：不单点谢谢支持",2,5,93,0,0,2,-1,-1,,1,11,8,150723944,260031
"金百万美食MALL（牡丹园店）","招牌烤鸭（1份）","热销",99,811,1213,1,0,0,0,0,2.53折 每单限1份,0,10,10,150941932,263273
"金百万美食MALL（牡丹园店）","小米粥","热销",3,245,835,0,0,3,-1,-1,,1,10,10,110417376,263273
"金百万美食MALL（牡丹园店）","农家小炒肉+土豆丝双拼饭","热销",18,554,848,0,2,18,-1,-1,,1,10,10,110222843,263273
"金百万美食MALL（牡丹园店）","宫保鸡丁+手撕包菜双拼饭","热销",18,650,698,0,2,18,-1,-1,,1,10,10,110222511,263273
"金百万美食MALL（牡丹园店）","小手撕包菜【饭单点】","热销",12,495,664,0,0,12,-1,-1,,1,10,10,110417350,263273
"金百万美食MALL（牡丹园店）","小酸辣土豆丝【饭单点】","热销",12,368,537,0,0,12,-1,-1,,1,10,10,110417345,263273
"金百万美食MALL（牡丹园店）","小农家炒肉【饭单点】","热销",15,287,523,0,0,15,-1,-1,,1,10,10,110417357,263273
"金百万美食MALL（牡丹园店）","肉夹馍","热销",9.7,234,422,0,0,9.7,-1,-1,,1,10,10,133568721,263273
"金百万美食MALL（牡丹园店）","蜀香酸菜鱼【650g】","热销",30,270,274,1,0,0,0,0,5折 每单限1份,0,10,10,141130632,263273
"金百万美食MALL（牡丹园店）","红豆薏米美肤粥","热销",6,37,256,0,0,6,-1,-1,,1,10,10,110417379,263273
"金百万美食MALL（牡丹园店）","34元得宫保鸡丁+炒合菜+荷叶饼+6听麦贝儿+2份米饭","34元疯狂双人餐",59,13,79,0,2,59,-1,-1,,1,3,10,237741188,263273
"金百万美食MALL（牡丹园店）","34元得农家小炒肉+炒合菜+荷叶饼+2听麦贝儿+2米饭","34元疯狂双人餐",59,1,48,0,2,59,-1,-1,,1,3,10,246210823,263273
"金百万美食MALL（牡丹园店）","34元得蜀香酸菜鱼+宫保鸡丁+米饭1份+开花馒头2个","34元疯狂双人餐",59,6,95,0,2,59,-1,-1,,1,3,10,246220261,263273
"金百万美食MALL（牡丹园店）","小肉末酸豆角【饭单点】","金家小碗菜",13,42,237,0,0,13,-1,-1,,1,11,10,214471357,263273
"金百万美食MALL（牡丹园店）","百万一锅鲜(560g)","金家小碗菜",20,105,212,0,0,20,-1,-1,,1,11,10,176247413,263273
"金百万美食MALL（牡丹园店）","小酸辣土豆丝【饭单点】","金家小碗菜",12,368,537,0,0,12,-1,-1,,1,11,10,110417345,263273
"金百万美食MALL（牡丹园店）","小手撕包菜【饭单点】","金家小碗菜",12,495,664,0,0,12,-1,-1,,1,11,10,110417350,263273
"金百万美食MALL（牡丹园店）","小农家炒肉【饭单点】","金家小碗菜",15,287,523,0,0,15,-1,-1,,1,11,10,110417357,263273
"金百万美食MALL（牡丹园店）","小宫保鸡丁【饭单点】","金家小碗菜",18,210,241,0,0,18,-1,-1,,1,11,10,110417358,263273
"金百万美食MALL（牡丹园店）","小榄菜肉末四季豆【饭单点】","金家小碗菜",18,263,227,0,0,18,-1,-1,,1,11,10,110417359,263273
"金百万美食MALL（牡丹园店）","小碗牛肉【饭单点】","金家小碗菜",24,235,204,0,0,24,-1,-1,,1,11,10,110417360,263273
"金百万美食MALL（牡丹园店）","小低温炖猪脆排【饭单点】","金家小碗菜",28,71,62,0,0,28,-1,-1,,1,11,10,110417361,263273
"金百万美食MALL（牡丹园店）","小石锅小卤肉【饭单点】","金家小碗菜",21,91,104,0,0,21,-1,-1,,1,11,10,110417370,263273
"金百万美食MALL（牡丹园店）","小扁豆焖肉【饭单点】","金家小碗菜",17,185,227,0,0,17,-1,-1,,1,11,10,110417372,263273
"金百万美食MALL（牡丹园店）","农家小炒肉+土豆丝双拼饭","米饭简餐",18,554,848,0,2,18,-1,-1,,1,14,10,110222843,263273
"金百万美食MALL（牡丹园店）","番茄鸡蛋土豆盖饭","米饭简餐",15,192,176,0,2,15,-1,-1,,1,14,10,110223664,263273
"金百万美食MALL（牡丹园店）","低温炖脆排+手撕包菜双拼饭","米饭简餐",26,352,221,0,2,26,-1,-1,,1,14,10,110405874,263273
"金百万美食MALL（牡丹园店）","低温炖脆排+手撕包菜双拼饭+果汁","米饭简餐",27,78,109,0,2,27,-1,-1,,1,14,10,110408433,263273
"金百万美食MALL（牡丹园店）","红烧肉时蔬拌饭","米饭简餐",22,84,95,0,2,22,-1,-1,,1,14,10,110223367,263273
"金百万美食MALL（牡丹园店）","牛肉时蔬拌饭","米饭简餐",25.3,88,151,0,2,25.3,-1,-1,,1,14,10,110223024,263273
"金百万美食MALL（牡丹园店）","宫保鸡丁+手撕包菜双拼饭","米饭简餐",18,650,698,0,2,18,-1,-1,,1,14,10,110222511,263273
"金百万美食MALL（牡丹园店）","红烧肉+番茄鸡蛋双拼饭","米饭简餐",25,87,141,0,2,25,-1,-1,,1,14,10,110218222,263273
"金百万美食MALL（牡丹园店）","番茄鸡蛋土豆盖饭+果汁","米饭简餐",17.6,61,50,0,2,17.6,-1,-1,,1,14,10,110221608,263273
"金百万美食MALL（牡丹园店）","宫保鸡丁+手撕包菜双拼饭+果汁","米饭简餐",19.8,71,81,0,2,19.8,-1,-1,,1,14,10,110217370,263273
"金百万美食MALL（牡丹园店）","红烧肉时蔬拌饭+果汁","米饭简餐",24.4,19,28,0,2,24.4,-1,-1,,1,14,10,110222254,263273
"金百万美食MALL（牡丹园店）","农家小炒肉+土豆丝双拼饭+果汁","米饭简餐",23,39,77,0,2,23,-1,-1,,1,14,10,110217567,263273
"金百万美食MALL（牡丹园店）","红烧肉+番茄鸡蛋双拼饭+果汁","米饭简餐",26,31,61,0,2,26,-1,-1,,1,14,10,110216884,263273
"金百万美食MALL（牡丹园店）","牛肉时蔬拌饭+果汁","米饭简餐",27.5,22,33,0,2,27.5,-1,-1,,1,14,10,110221960,263273
"金百万美食MALL（牡丹园店）","肉夹馍","懒龙凉皮肉夹馍",9.7,234,422,0,0,9.7,-1,-1,,1,7,10,133568721,263273
"金百万美食MALL（牡丹园店）","肉夹馍+秘制凉皮","懒龙凉皮肉夹馍",17,28,118,0,2,17,-1,-1,,1,7,10,133568722,263273
"金百万美食MALL（牡丹园店）","肉夹馍+秘制凉皮+果汁","懒龙凉皮肉夹馍",18,14,90,0,2,18,-1,-1,,1,7,10,133568724,263273
"金百万美食MALL（牡丹园店）","秘制凉皮","懒龙凉皮肉夹馍",13,31,170,0,2,13,-1,-1,,1,7,10,133568713,263273
"金百万美食MALL（牡丹园店）","传统凉皮","懒龙凉皮肉夹馍",13,9,41,0,2,13,-1,-1,,1,7,10,133568714,263273
"金百万美食MALL（牡丹园店）","传统凉皮+果汁","懒龙凉皮肉夹馍",13,4,24,0,2,13,-1,-1,,1,7,10,133568718,263273
"金百万美食MALL（牡丹园店）","秘制凉皮+果汁","懒龙凉皮肉夹馍",13,8,77,0,2,13,-1,-1,,1,7,10,133568719,263273
"金百万美食MALL（牡丹园店）","土鸡蛋炒槐花","金百万热菜",32,0,8,0,0,32,-1,-1,,1,15,10,278462699,263273
"金百万美食MALL（牡丹园店）","醋溜土豆丝","金百万热菜",18,158,220,0,1,18,-1,-1,,1,15,10,138995377,263273
"金百万美食MALL（牡丹园店）","京酱肉丝","金百万热菜",38,101,107,0,0,38,-1,-1,,1,15,10,110417408,263273
"金百万美食MALL（牡丹园店）","小火慢炖杂粮排骨","金百万热菜",58,0,14,0,0,58,-1,-1,,1,15,10,246156066,263273
"金百万美食MALL（牡丹园店）","干锅手撕包菜","金百万热菜",22,98,115,0,0,22,-1,-1,,1,15,10,110417404,263273
"金百万美食MALL（牡丹园店）","水煮牛肉","金百万热菜",48,45,51,0,0,48,-1,-1,,1,15,10,137464960,263273
"金百万美食MALL（牡丹园店）","红烧日本豆腐","金百万热菜",25,157,176,0,0,25,-1,-1,,1,15,10,137465148,263273
"金百万美食MALL（牡丹园店）","江西烧土鸡","金百万热菜",58,10,12,0,0,58,-1,-1,,1,15,10,137466060,263273
"金百万美食MALL（牡丹园店）","农家小炒肉","金百万热菜",32,36,69,0,0,32,-1,-1,,1,15,10,110417391,263273
"金百万美食MALL（牡丹园店）","砂锅扁豆","金百万热菜",28,78,133,0,0.5,28,-1,-1,,1,15,10,110417394,263273
"金百万美食MALL（牡丹园店）","鱼香肉丝","金百万热菜",25,142,145,0,0,25,-1,-1,,1,15,10,110417403,263273
"金百万美食MALL（牡丹园店）","宫保鸡丁","金百万热菜",25,178,166,0,0,25,-1,-1,,1,15,10,110417405,263273
"金百万美食MALL（牡丹园店）","重庆毛血旺","金百万热菜",58,54,54,0,0,58,-1,-1,,1,15,10,110417410,263273
"金百万美食MALL（牡丹园店）","老北京煨牛肉","金百万热菜",88,10,1,0,0,88,-1,-1,,1,15,10,138991717,263273
"金百万美食MALL（牡丹园店）","百万一锅鲜","金百万热菜",32,35,74,0,0,32,-1,-1,,1,15,10,138996587,263273
"金百万美食MALL（牡丹园店）","老北京炸酱面","面面俱到",18,91,200,0,0,18,-1,-1,,1,1,10,110417330,263273
"金百万美食MALL（牡丹园店）","绿豆粥","主食粥汤",6,11,171,0,0,6,-1,-1,,1,6,10,260976649,263273
"金百万美食MALL（牡丹园店）","开花馒头","主食粥汤",2.9,834,1490,0,0,2.9,-1,-1,,1,6,10,110417373,263273
"金百万美食MALL（牡丹园店）","小米粥","主食粥汤",3,245,835,0,0,3,-1,-1,,1,6,10,110417376,263273
"金百万美食MALL（牡丹园店）","南瓜粥","主食粥汤",6,109,220,0,0,6,-1,-1,,1,6,10,110417378,263273
"金百万美食MALL（牡丹园店）","红豆薏米美肤粥","主食粥汤",6,37,256,0,0,6,-1,-1,,1,6,10,110417379,263273
"金百万美食MALL（牡丹园店）","米饭","主食粥汤",3,1137,2774,0,0,3,-1,-1,,1,6,10,110417374,263273
"金百万美食MALL（牡丹园店）","新派烤鸭一套","北京烤鸭",108,82,93,0,0,108,-1,-1,,1,3,10,110417381,263273
"金百万美食MALL（牡丹园店）","甜面酱","北京烤鸭",2,28,87,0,0,2,-1,-1,,1,3,10,110417382,263273
"金百万美食MALL（牡丹园店）","鸭饼","北京烤鸭",6,54,101,0,0,6,-1,-1,,1,3,10,110417383,263273
"金百万美食MALL（牡丹园店）","鲜蔬汁浸萝卜","精品凉菜",7,81,129,0,0,7,-1,-1,,1,2,10,110417411,263273
"金百万美食MALL（牡丹园店）","美极腌海带","精品凉菜",8,88,110,0,0,8,-1,-1,,1,2,10,110417412,263273
"金百万美食MALL（马家堡店）","小手撕包菜【饭单点】","热销",12,289,823,0,0,12,-1,-1,,1,10,8,110417472,263942
"金百万美食MALL（马家堡店）","小酸辣土豆丝【饭单点】","热销",12,300,767,0,0,12,-1,-1,,1,10,8,110417471,263942
"金百万美食MALL（马家堡店）","小农家炒肉【饭单点】","热销",15,220,688,0,0,15,-1,-1,,1,10,8,110417473,263942
"金百万美食MALL（马家堡店）","小米粥","热销",3,191,659,0,0,3,-1,-1,,1,10,8,110417492,263942
"金百万美食MALL（马家堡店）","小扁豆焖肉【饭单点】","热销",17,154,550,0,0,17,-1,-1,,1,10,8,110417486,263942
"金百万美食MALL（马家堡店）","小宫保鸡丁【饭单点】","热销",18,196,502,0,0,18,-1,-1,,1,10,8,110417474,263942
"金百万美食MALL（马家堡店）","清肺雪梨银耳羹","热销",8,108,478,0,0,8,-1,-1,,1,10,8,169414636,263942
"金百万美食MALL（马家堡店）","红豆薏米美肤粥","热销",6,98,423,0,0,6,-1,-1,,1,10,8,110417496,263942
"金百万美食MALL（马家堡店）","农家小炒肉+土豆丝双拼饭","热销",18,206,338,0,2,18,-1,-1,,1,10,8,110222773,263942
"金百万美食MALL（马家堡店）","红烧狮子头（个）","热销",10,247,425,1,0,10,-1,-1,,1,10,8,110417480,263942
"金百万美食MALL（马家堡店）","34元得宫保鸡丁+炒合菜+荷叶饼+6听麦贝儿+2份米饭","34元疯狂双人餐",59,4,74,0,2,59,-1,-1,,1,2,8,237737839,263942
"金百万美食MALL（马家堡店）","34元得农家小炒肉+炒合菜+荷叶饼+2听麦贝儿+2米饭","34元疯狂双人餐",59,2,41,0,2,59,-1,-1,,1,2,8,246211103,263942
"金百万美食MALL（马家堡店）","小肉末酸豆角【饭单点】","金家小碗菜",13,28,246,0,0,13,-1,-1,,1,10,8,214470526,263942
"金百万美食MALL（马家堡店）","小酸辣土豆丝【饭单点】","金家小碗菜",12,300,767,0,0,12,-1,-1,,1,10,8,110417471,263942
"金百万美食MALL（马家堡店）","小手撕包菜【饭单点】","金家小碗菜",12,289,823,0,0,12,-1,-1,,1,10,8,110417472,263942
"金百万美食MALL（马家堡店）","小农家炒肉【饭单点】","金家小碗菜",15,220,688,0,0,15,-1,-1,,1,10,8,110417473,263942
"金百万美食MALL（马家堡店）","小宫保鸡丁【饭单点】","金家小碗菜",18,196,502,0,0,18,-1,-1,,1,10,8,110417474,263942
"金百万美食MALL（马家堡店）","小榄菜肉末四季豆【饭单点】","金家小碗菜",18,149,324,0,0,18,-1,-1,,1,10,8,110417476,263942
"金百万美食MALL（马家堡店）","小低温炖猪脆排【饭单点】","金家小碗菜",28,59,101,0,0,28,-1,-1,,1,10,8,110417479,263942
"金百万美食MALL（马家堡店）","小鱼香肉末茄子【饭单点】","金家小碗菜",19,53,177,0,0,19,-1,-1,,1,10,8,110417483,263942
"金百万美食MALL（马家堡店）","小扁豆焖肉【饭单点】","金家小碗菜",17,154,550,0,0,17,-1,-1,,1,10,8,110417486,263942
"金百万美食MALL（马家堡店）","红烧狮子头（个）","金家小碗菜",10,247,425,1,0,10,-1,-1,,1,10,8,110417480,263942
